OrderID;ProductID;ProductName;LineItemTotal;ShippedDate;ShipCountry
10671;65;Louisiana Fiery Hot Pepper Sauce;252.6000;1997-09-24 00:00:00;France
10672;38;Côte de Blaye;3952.5000;1997-09-26 00:00:00;Sweden
10672;71;Flotemysost;258.0000;1997-09-26 00:00:00;Sweden
10673;16;Pavlova;52.3500;1997-09-19 00:00:00;Finland
10673;42;Singaporean Hokkien Fried Mee;84.0000;1997-09-19 00:00:00;Finland
10673;43;Ipoh Coffee;276.0000;1997-09-19 00:00:00;Finland
10674;23;Tunnbröd;45.0000;1997-09-30 00:00:00;UK
10675;14;Tofu;697.5000;1997-09-23 00:00:00;Germany
10675;53;Perth Pasties;328.0000;1997-09-23 00:00:00;Germany
10675;58;Escargots de Bourgogne;397.5000;1997-09-23 00:00:00;Germany
10676;10;Ikura;62.0000;1997-09-29 00:00:00;Mexico
10676;19;Teatime Chocolate Biscuits;64.4000;1997-09-29 00:00:00;Mexico
10676;44;Gula Malacca;408.4500;1997-09-29 00:00:00;Mexico
10677;26;Gumbär Gummibärchen;936.9000;1997-09-26 00:00:00;Mexico
10677;33;Geitost;20.0000;1997-09-26 00:00:00;Mexico
10678;12;Queso Manchego La Pastora;3800.0000;1997-10-16 00:00:00;USA
10678;33;Geitost;75.0000;1997-10-16 00:00:00;USA
10678;41;Jack's New England Clam Chowder;1158.0000;1997-10-16 00:00:00;USA
10678;54;Tourtiere;223.5000;1997-10-16 00:00:00;USA
10679;59;Raclette Courdavault;660.0000;1997-09-30 00:00:00;France
10680;16;Pavlova;872.5000;1997-09-26 00:00:00;USA
10680;31;Gorgonzola Telino;250.0000;1997-09-26 00:00:00;USA
10680;42;Singaporean Hokkien Fried Mee;560.0000;1997-09-26 00:00:00;USA
10681;19;Teatime Chocolate Biscuits;276.0000;1997-09-30 00:00:00;USA
10681;21;Sir Rodney's Scones;120.0000;1997-09-30 00:00:00;USA
10681;64;Wimmers gute Semmelknödel;931.0000;1997-09-30 00:00:00;USA
10682;33;Geitost;75.0000;1997-10-01 00:00:00;Mexico
10682;66;Louisiana Hot Spiced Okra;68.0000;1997-10-01 00:00:00;Mexico
10682;75;Rhönbräu Klosterbier;232.5000;1997-10-01 00:00:00;Mexico
10683;52;Filo Mix;63.0000;1997-10-01 00:00:00;France
10684;40;Boston Crab Meat;368.0000;1997-09-30 00:00:00;Germany
10684;47;Zaanse koeken;380.0000;1997-09-30 00:00:00;Germany
10684;60;Camembert Pierrot;1020.0000;1997-09-30 00:00:00;Germany
10685;10;Ikura;620.0000;1997-10-03 00:00:00;Brazil
10685;41;Jack's New England Clam Chowder;38.6000;1997-10-03 00:00:00;Brazil
10685;47;Zaanse koeken;142.5000;1997-10-03 00:00:00;Brazil
10686;17;Alice Mutton;1170.0000;1997-10-08 00:00:00;Austria
10686;26;Gumbär Gummibärchen;468.4500;1997-10-08 00:00:00;Austria
10687;9;Mishi Kobe Niku;4850.0000;1997-10-30 00:00:00;Ireland
10687;29;Thüringer Rostbratwurst;1237.9000;1997-10-30 00:00:00;Ireland
10687;36;Inlagd Sill;114.0000;1997-10-30 00:00:00;Ireland
10688;10;Ikura;558.0000;1997-10-07 00:00:00;Denmark
10688;28;Rössle Sauerkraut;2736.0000;1997-10-07 00:00:00;Denmark
10688;34;Sasquatch Ale;196.0000;1997-10-07 00:00:00;Denmark
10689;1;Chai;630.0000;1997-10-07 00:00:00;Sweden
10690;56;Gnocchi di nonna Alice;760.0000;1997-10-03 00:00:00;Brazil
10690;77;Original Frankfurter grüne Soße;390.0000;1997-10-03 00:00:00;Brazil
10691;1;Chai;540.0000;1997-10-22 00:00:00;Germany
10691;29;Thüringer Rostbratwurst;4951.6000;1997-10-22 00:00:00;Germany
10691;43;Ipoh Coffee;1840.0000;1997-10-22 00:00:00;Germany
10691;44;Gula Malacca;466.8000;1997-10-22 00:00:00;Germany
10691;62;Tarte au sucre;2366.4000;1997-10-22 00:00:00;Germany
10692;63;Vegie-spread;878.0000;1997-10-13 00:00:00;Germany
10693;9;Mishi Kobe Niku;582.0000;1997-10-10 00:00:00;USA
10693;54;Tourtiere;447.0000;1997-10-10 00:00:00;USA
10693;69;Gudbrandsdalsost;1080.0000;1997-10-10 00:00:00;USA
10693;73;Röd Kaviar;225.0000;1997-10-10 00:00:00;USA
10694;7;Uncle Bob's Organic Dried Pears;2700.0000;1997-10-09 00:00:00;Germany
10694;59;Raclette Courdavault;1375.0000;1997-10-09 00:00:00;Germany
10694;70;Outback Lager;750.0000;1997-10-09 00:00:00;Germany
10695;8;Northwoods Cranberry Sauce;400.0000;1997-10-14 00:00:00;Finland
10695;12;Queso Manchego La Pastora;152.0000;1997-10-14 00:00:00;Finland
10695;24;Guaraná Fantástica;90.0000;1997-10-14 00:00:00;Finland
10696;17;Alice Mutton;780.0000;1997-10-14 00:00:00;USA
10696;46;Spegesild;216.0000;1997-10-14 00:00:00;USA
10697;19;Teatime Chocolate Biscuits;64.4000;1997-10-14 00:00:00;Venezuela
10697;35;Steeleye Stout;162.0000;1997-10-14 00:00:00;Venezuela
10697;58;Escargots de Bourgogne;397.5000;1997-10-14 00:00:00;Venezuela
10697;70;Outback Lager;450.0000;1997-10-14 00:00:00;Venezuela
10698;11;Queso Cabrales;315.0000;1997-10-17 00:00:00;Austria
10698;17;Alice Mutton;312.0000;1997-10-17 00:00:00;Austria
10698;29;Thüringer Rostbratwurst;1485.4800;1997-10-17 00:00:00;Austria
10698;65;Louisiana Fiery Hot Pepper Sauce;1368.2500;1997-10-17 00:00:00;Austria
10698;70;Outback Lager;120.0000;1997-10-17 00:00:00;Austria
10699;47;Zaanse koeken;114.0000;1997-10-13 00:00:00;Germany
10700;1;Chai;90.0000;1997-10-16 00:00:00;USA
10700;34;Sasquatch Ale;168.0000;1997-10-16 00:00:00;USA
10700;68;Scottish Longbreads;500.0000;1997-10-16 00:00:00;USA
10700;71;Flotemysost;1290.0000;1997-10-16 00:00:00;USA
10701;59;Raclette Courdavault;2310.0000;1997-10-15 00:00:00;Ireland
10701;71;Flotemysost;430.0000;1997-10-15 00:00:00;Ireland
10701;76;Lakkalikööri;630.0000;1997-10-15 00:00:00;Ireland
10702;3;Aniseed Syrup;60.0000;1997-10-21 00:00:00;Germany
10702;76;Lakkalikööri;270.0000;1997-10-21 00:00:00;Germany
10703;2;Chang;95.0000;1997-10-20 00:00:00;Sweden
10703;59;Raclette Courdavault;1925.0000;1997-10-20 00:00:00;Sweden
10703;73;Röd Kaviar;525.0000;1997-10-20 00:00:00;Sweden
10704;4;Chef Anton's Cajun Seasoning;132.0000;1997-11-07 00:00:00;Brazil
10704;24;Guaraná Fantástica;157.5000;1997-11-07 00:00:00;Brazil
10704;48;Chocolade;306.0000;1997-11-07 00:00:00;Brazil
10705;31;Gorgonzola Telino;250.0000;1997-11-18 00:00:00;Venezuela
10705;32;Mascarpone Fabioli;128.0000;1997-11-18 00:00:00;Venezuela
10706;16;Pavlova;349.0000;1997-10-21 00:00:00;USA
10706;43;Ipoh Coffee;1104.0000;1997-10-21 00:00:00;USA
10706;59;Raclette Courdavault;440.0000;1997-10-21 00:00:00;USA
10707;55;Pâté chinois;504.0000;1997-10-23 00:00:00;UK
10707;57;Ravioli Angelo;780.0000;1997-10-23 00:00:00;UK
10707;70;Outback Lager;420.0000;1997-10-23 00:00:00;UK
10708;5;Chef Anton's Gumbo Mix;85.4000;1997-11-05 00:00:00;USA
10708;36;Inlagd Sill;95.0000;1997-11-05 00:00:00;USA
10709;8;Northwoods Cranberry Sauce;1600.0000;1997-11-20 00:00:00;Brazil
10709;51;Manjimup Dried Apples;1484.0000;1997-11-20 00:00:00;Brazil
10709;60;Camembert Pierrot;340.0000;1997-11-20 00:00:00;Brazil
10710;19;Teatime Chocolate Biscuits;46.0000;1997-10-23 00:00:00;Italy
10710;47;Zaanse koeken;47.5000;1997-10-23 00:00:00;Italy
10711;19;Teatime Chocolate Biscuits;110.4000;1997-10-29 00:00:00;USA
10711;41;Jack's New England Clam Chowder;405.3000;1997-10-29 00:00:00;USA
10711;53;Perth Pasties;3936.0000;1997-10-29 00:00:00;USA
10712;53;Perth Pasties;98.4000;1997-10-31 00:00:00;Ireland
10712;56;Gnocchi di nonna Alice;1140.0000;1997-10-31 00:00:00;Ireland
10713;10;Ikura;558.0000;1997-10-24 00:00:00;USA
10713;26;Gumbär Gummibärchen;936.9000;1997-10-24 00:00:00;USA
10713;45;Rogede sild;1045.0000;1997-10-24 00:00:00;USA
10713;46;Spegesild;288.0000;1997-10-24 00:00:00;USA
10714;2;Chang;570.0000;1997-10-27 00:00:00;USA
10714;17;Alice Mutton;1053.0000;1997-10-27 00:00:00;USA
10714;47;Zaanse koeken;475.0000;1997-10-27 00:00:00;USA
10714;56;Gnocchi di nonna Alice;684.0000;1997-10-27 00:00:00;USA
10714;58;Escargots de Bourgogne;159.0000;1997-10-27 00:00:00;USA
10715;10;Ikura;651.0000;1997-10-29 00:00:00;France
10715;71;Flotemysost;645.0000;1997-10-29 00:00:00;France
10716;21;Sir Rodney's Scones;50.0000;1997-10-27 00:00:00;Argentina
10716;51;Manjimup Dried Apples;371.0000;1997-10-27 00:00:00;Argentina
10716;61;Sirop d'érable;285.0000;1997-10-27 00:00:00;Argentina
10717;21;Sir Rodney's Scones;320.0000;1997-10-29 00:00:00;Germany
10717;54;Tourtiere;111.7500;1997-10-29 00:00:00;Germany
10717;69;Gudbrandsdalsost;900.0000;1997-10-29 00:00:00;Germany
10718;12;Queso Manchego La Pastora;1368.0000;1997-10-29 00:00:00;Germany
10718;16;Pavlova;349.0000;1997-10-29 00:00:00;Germany
10718;36;Inlagd Sill;760.0000;1997-10-29 00:00:00;Germany
10718;62;Tarte au sucre;986.0000;1997-10-29 00:00:00;Germany
10719;18;Carnarvon Tigers;750.0000;1997-11-05 00:00:00;USA
10719;30;Nord-Ost Matjeshering;77.6700;1997-11-05 00:00:00;USA
10719;54;Tourtiere;298.0000;1997-11-05 00:00:00;USA
10720;35;Steeleye Stout;378.0000;1997-11-05 00:00:00;Brazil
10720;71;Flotemysost;172.0000;1997-11-05 00:00:00;Brazil
10721;44;Gula Malacca;972.5000;1997-10-31 00:00:00;Germany
10722;2;Chang;57.0000;1997-11-04 00:00:00;USA
10722;31;Gorgonzola Telino;625.0000;1997-11-04 00:00:00;USA
10722;68;Scottish Longbreads;562.5000;1997-11-04 00:00:00;USA
10722;75;Rhönbräu Klosterbier;325.5000;1997-11-04 00:00:00;USA
10723;26;Gumbär Gummibärchen;468.4500;1997-11-25 00:00:00;USA
10724;10;Ikura;496.0000;1997-11-05 00:00:00;Canada
10724;61;Sirop d'érable;142.5000;1997-11-05 00:00:00;Canada
10725;41;Jack's New England Clam Chowder;115.8000;1997-11-05 00:00:00;Brazil
10725;52;Filo Mix;28.0000;1997-11-05 00:00:00;Brazil
10725;55;Pâté chinois;144.0000;1997-11-05 00:00:00;Brazil
10726;4;Chef Anton's Cajun Seasoning;550.0000;1997-12-05 00:00:00;UK
10726;11;Queso Cabrales;105.0000;1997-12-05 00:00:00;UK
10727;17;Alice Mutton;780.0000;1997-12-05 00:00:00;Italy
10727;56;Gnocchi di nonna Alice;380.0000;1997-12-05 00:00:00;Italy
10727;59;Raclette Courdavault;550.0000;1997-12-05 00:00:00;Italy
10728;30;Nord-Ost Matjeshering;388.3500;1997-11-11 00:00:00;Brazil
10728;40;Boston Crab Meat;110.4000;1997-11-11 00:00:00;Brazil
10728;55;Pâté chinois;288.0000;1997-11-11 00:00:00;Brazil
10728;60;Camembert Pierrot;510.0000;1997-11-11 00:00:00;Brazil
10729;1;Chai;900.0000;1997-11-14 00:00:00;Venezuela
10729;21;Sir Rodney's Scones;300.0000;1997-11-14 00:00:00;Venezuela
10729;50;Valkoinen suklaa;650.0000;1997-11-14 00:00:00;Venezuela
10730;16;Pavlova;261.7500;1997-11-14 00:00:00;France
10730;31;Gorgonzola Telino;37.5000;1997-11-14 00:00:00;France
10730;65;Louisiana Fiery Hot Pepper Sauce;210.5000;1997-11-14 00:00:00;France
10731;21;Sir Rodney's Scones;400.0000;1997-11-14 00:00:00;Switzerland
10731;51;Manjimup Dried Apples;1590.0000;1997-11-14 00:00:00;Switzerland
10732;76;Lakkalikööri;360.0000;1997-11-07 00:00:00;France
10733;14;Tofu;372.0000;1997-11-10 00:00:00;Sweden
10733;28;Rössle Sauerkraut;912.0000;1997-11-10 00:00:00;Sweden
10733;52;Filo Mix;175.0000;1997-11-10 00:00:00;Sweden
10734;6;Grandma's Boysenberry Spread;750.0000;1997-11-12 00:00:00;Brazil
10734;30;Nord-Ost Matjeshering;388.3500;1997-11-12 00:00:00;Brazil
10734;76;Lakkalikööri;360.0000;1997-11-12 00:00:00;Brazil
10735;61;Sirop d'érable;570.0000;1997-11-21 00:00:00;USA
10735;77;Original Frankfurter grüne Soße;26.0000;1997-11-21 00:00:00;USA
10736;65;Louisiana Fiery Hot Pepper Sauce;842.0000;1997-11-21 00:00:00;Ireland
10736;75;Rhönbräu Klosterbier;155.0000;1997-11-21 00:00:00;Ireland
10737;13;Konbu;24.0000;1997-11-18 00:00:00;France
10737;41;Jack's New England Clam Chowder;115.8000;1997-11-18 00:00:00;France
10738;16;Pavlova;52.3500;1997-11-18 00:00:00;France
10739;36;Inlagd Sill;114.0000;1997-11-17 00:00:00;France
10739;52;Filo Mix;126.0000;1997-11-17 00:00:00;France
10740;28;Rössle Sauerkraut;228.0000;1997-11-25 00:00:00;USA
10740;35;Steeleye Stout;630.0000;1997-11-25 00:00:00;USA
10740;45;Rogede sild;380.0000;1997-11-25 00:00:00;USA
10740;56;Gnocchi di nonna Alice;532.0000;1997-11-25 00:00:00;USA
10741;2;Chang;285.0000;1997-11-18 00:00:00;UK
10742;3;Aniseed Syrup;200.0000;1997-11-18 00:00:00;Canada
10742;60;Camembert Pierrot;1700.0000;1997-11-18 00:00:00;Canada
10742;72;Mozzarella di Giovanni;1218.0000;1997-11-18 00:00:00;Canada
10743;46;Spegesild;336.0000;1997-11-21 00:00:00;UK
10744;40;Boston Crab Meat;920.0000;1997-11-24 00:00:00;Denmark
10745;18;Carnarvon Tigers;1500.0000;1997-11-27 00:00:00;Germany
10745;44;Gula Malacca;311.2000;1997-11-27 00:00:00;Germany
10745;59;Raclette Courdavault;2475.0000;1997-11-27 00:00:00;Germany
10745;72;Mozzarella di Giovanni;243.6000;1997-11-27 00:00:00;Germany
10746;13;Konbu;36.0000;1997-11-21 00:00:00;Switzerland
10746;42;Singaporean Hokkien Fried Mee;392.0000;1997-11-21 00:00:00;Switzerland
10746;62;Tarte au sucre;443.7000;1997-11-21 00:00:00;Switzerland
10746;69;Gudbrandsdalsost;1440.0000;1997-11-21 00:00:00;Switzerland
10747;31;Gorgonzola Telino;100.0000;1997-11-26 00:00:00;Austria
10747;41;Jack's New England Clam Chowder;337.7500;1997-11-26 00:00:00;Austria
10747;63;Vegie-spread;395.1000;1997-11-26 00:00:00;Austria
10747;69;Gudbrandsdalsost;1080.0000;1997-11-26 00:00:00;Austria
10748;23;Tunnbröd;396.0000;1997-11-28 00:00:00;USA
10748;40;Boston Crab Meat;736.0000;1997-11-28 00:00:00;USA
10748;56;Gnocchi di nonna Alice;1064.0000;1997-11-28 00:00:00;USA
10749;56;Gnocchi di nonna Alice;570.0000;1997-12-19 00:00:00;UK
10749;59;Raclette Courdavault;330.0000;1997-12-19 00:00:00;UK
10749;76;Lakkalikööri;180.0000;1997-12-19 00:00:00;UK
10750;14;Tofu;116.2500;1997-11-24 00:00:00;Finland
10750;45;Rogede sild;380.0000;1997-11-24 00:00:00;Finland
10750;59;Raclette Courdavault;1375.0000;1997-11-24 00:00:00;Finland
10751;26;Gumbär Gummibärchen;374.7600;1997-12-03 00:00:00;Switzerland
10751;30;Nord-Ost Matjeshering;776.7000;1997-12-03 00:00:00;Switzerland
10751;50;Valkoinen suklaa;325.0000;1997-12-03 00:00:00;Switzerland
10751;73;Röd Kaviar;225.0000;1997-12-03 00:00:00;Switzerland
10752;1;Chai;144.0000;1997-11-28 00:00:00;UK
10752;69;Gudbrandsdalsost;108.0000;1997-11-28 00:00:00;UK
10753;45;Rogede sild;38.0000;1997-11-27 00:00:00;Italy
10753;74;Longlife Tofu;50.0000;1997-11-27 00:00:00;Italy
10754;40;Boston Crab Meat;55.2000;1997-11-27 00:00:00;Italy
10755;47;Zaanse koeken;285.0000;1997-11-28 00:00:00;France
10755;56;Gnocchi di nonna Alice;1140.0000;1997-11-28 00:00:00;France
10755;57;Ravioli Angelo;273.0000;1997-11-28 00:00:00;France
10755;69;Gudbrandsdalsost;900.0000;1997-11-28 00:00:00;France
10756;18;Carnarvon Tigers;1312.5000;1997-12-02 00:00:00;USA
10756;36;Inlagd Sill;380.0000;1997-12-02 00:00:00;USA
10756;68;Scottish Longbreads;75.0000;1997-12-02 00:00:00;USA
10756;69;Gudbrandsdalsost;720.0000;1997-12-02 00:00:00;USA
10757;34;Sasquatch Ale;420.0000;1997-12-15 00:00:00;USA
10757;59;Raclette Courdavault;385.0000;1997-12-15 00:00:00;USA
10757;62;Tarte au sucre;1479.0000;1997-12-15 00:00:00;USA
10757;64;Wimmers gute Semmelknödel;798.0000;1997-12-15 00:00:00;USA
10758;26;Gumbär Gummibärchen;624.6000;1997-12-04 00:00:00;Switzerland
10758;52;Filo Mix;420.0000;1997-12-04 00:00:00;Switzerland
10758;70;Outback Lager;600.0000;1997-12-04 00:00:00;Switzerland
10759;32;Mascarpone Fabioli;320.0000;1997-12-12 00:00:00;Mexico
10760;25;NuNuCa Nuß-Nougat-Creme;168.0000;1997-12-10 00:00:00;Belgium
10760;27;Schoggi Schokolade;1756.0000;1997-12-10 00:00:00;Belgium
10760;43;Ipoh Coffee;1380.0000;1997-12-10 00:00:00;Belgium
10761;25;NuNuCa Nuß-Nougat-Creme;490.0000;1997-12-08 00:00:00;USA
10761;75;Rhönbräu Klosterbier;139.5000;1997-12-08 00:00:00;USA
10762;39;Chartreuse verte;288.0000;1997-12-09 00:00:00;Sweden
10762;47;Zaanse koeken;285.0000;1997-12-09 00:00:00;Sweden
10762;51;Manjimup Dried Apples;1484.0000;1997-12-09 00:00:00;Sweden
10762;56;Gnocchi di nonna Alice;2280.0000;1997-12-09 00:00:00;Sweden
10763;21;Sir Rodney's Scones;400.0000;1997-12-08 00:00:00;France
10763;22;Gustaf's Knäckebröd;126.0000;1997-12-08 00:00:00;France
10763;24;Guaraná Fantástica;90.0000;1997-12-08 00:00:00;France
10764;3;Aniseed Syrup;200.0000;1997-12-08 00:00:00;Austria
10764;39;Chartreuse verte;2340.0000;1997-12-08 00:00:00;Austria
10765;65;Louisiana Fiery Hot Pepper Sauce;1684.0000;1997-12-09 00:00:00;Germany
10766;2;Chang;760.0000;1997-12-09 00:00:00;Germany
10766;7;Uncle Bob's Organic Dried Pears;1050.0000;1997-12-09 00:00:00;Germany
10766;68;Scottish Longbreads;500.0000;1997-12-09 00:00:00;Germany
10767;42;Singaporean Hokkien Fried Mee;28.0000;1997-12-15 00:00:00;Belgium
10768;22;Gustaf's Knäckebröd;84.0000;1997-12-15 00:00:00;UK
10768;31;Gorgonzola Telino;625.0000;1997-12-15 00:00:00;UK
10768;60;Camembert Pierrot;510.0000;1997-12-15 00:00:00;UK
10768;71;Flotemysost;258.0000;1997-12-15 00:00:00;UK
10769;41;Jack's New England Clam Chowder;289.5000;1997-12-12 00:00:00;Denmark
10769;52;Filo Mix;105.0000;1997-12-12 00:00:00;Denmark
10769;61;Sirop d'érable;570.0000;1997-12-12 00:00:00;Denmark
10769;62;Tarte au sucre;739.5000;1997-12-12 00:00:00;Denmark
10770;11;Queso Cabrales;315.0000;1997-12-17 00:00:00;Brazil
10771;71;Flotemysost;344.0000;1998-01-02 00:00:00;Austria
10772;29;Thüringer Rostbratwurst;2228.2200;1997-12-19 00:00:00;Germany
10772;59;Raclette Courdavault;1375.0000;1997-12-19 00:00:00;Germany
10773;17;Alice Mutton;1287.0000;1997-12-16 00:00:00;Austria
10773;31;Gorgonzola Telino;875.0000;1997-12-16 00:00:00;Austria
10773;75;Rhönbräu Klosterbier;54.2500;1997-12-16 00:00:00;Austria
10774;31;Gorgonzola Telino;25.0000;1997-12-12 00:00:00;Sweden
10774;66;Louisiana Hot Spiced Okra;850.0000;1997-12-12 00:00:00;Sweden
10775;10;Ikura;186.0000;1997-12-26 00:00:00;USA
10775;67;Laughing Lumberjack Lager;42.0000;1997-12-26 00:00:00;USA
10776;31;Gorgonzola Telino;200.0000;1997-12-18 00:00:00;Austria
10776;42;Singaporean Hokkien Fried Mee;168.0000;1997-12-18 00:00:00;Austria
10776;45;Rogede sild;256.5000;1997-12-18 00:00:00;Austria
10776;51;Manjimup Dried Apples;6360.0000;1997-12-18 00:00:00;Austria
10777;42;Singaporean Hokkien Fried Mee;280.0000;1998-01-21 00:00:00;Brazil
10778;41;Jack's New England Clam Chowder;96.5000;1997-12-24 00:00:00;Sweden
10779;16;Pavlova;349.0000;1998-01-14 00:00:00;Germany
10779;62;Tarte au sucre;986.0000;1998-01-14 00:00:00;Germany
10780;70;Outback Lager;525.0000;1997-12-25 00:00:00;Venezuela
10780;77;Original Frankfurter grüne Soße;195.0000;1997-12-25 00:00:00;Venezuela
10781;54;Tourtiere;22.3500;1997-12-19 00:00:00;Finland
10781;56;Gnocchi di nonna Alice;760.0000;1997-12-19 00:00:00;Finland
10781;74;Longlife Tofu;350.0000;1997-12-19 00:00:00;Finland
10782;31;Gorgonzola Telino;12.5000;1997-12-22 00:00:00;Argentina
10783;31;Gorgonzola Telino;125.0000;1997-12-19 00:00:00;Brazil
10783;38;Côte de Blaye;1317.5000;1997-12-19 00:00:00;Brazil
10784;36;Inlagd Sill;570.0000;1997-12-22 00:00:00;Italy
10784;39;Chartreuse verte;36.0000;1997-12-22 00:00:00;Italy
10784;72;Mozzarella di Giovanni;1044.0000;1997-12-22 00:00:00;Italy
10785;10;Ikura;310.0000;1997-12-24 00:00:00;Venezuela
10785;75;Rhönbräu Klosterbier;77.5000;1997-12-24 00:00:00;Venezuela
10786;8;Northwoods Cranberry Sauce;1200.0000;1997-12-23 00:00:00;Brazil
10786;30;Nord-Ost Matjeshering;388.3500;1997-12-23 00:00:00;Brazil
10786;75;Rhönbräu Klosterbier;325.5000;1997-12-23 00:00:00;Brazil
10787;2;Chang;285.0000;1997-12-26 00:00:00;France
10787;29;Thüringer Rostbratwurst;2475.8000;1997-12-26 00:00:00;France
10788;19;Teatime Chocolate Biscuits;460.0000;1998-01-19 00:00:00;Germany
10788;75;Rhönbräu Klosterbier;310.0000;1998-01-19 00:00:00;Germany
10789;18;Carnarvon Tigers;1875.0000;1997-12-31 00:00:00;France
10789;35;Steeleye Stout;270.0000;1997-12-31 00:00:00;France
10789;63;Vegie-spread;1317.0000;1997-12-31 00:00:00;France
10789;68;Scottish Longbreads;225.0000;1997-12-31 00:00:00;France
10790;7;Uncle Bob's Organic Dried Pears;90.0000;1997-12-26 00:00:00;Brazil
10790;56;Gnocchi di nonna Alice;760.0000;1997-12-26 00:00:00;Brazil
10791;29;Thüringer Rostbratwurst;1733.0600;1998-01-01 00:00:00;Germany
10791;41;Jack's New England Clam Chowder;193.0000;1998-01-01 00:00:00;Germany
10792;2;Chang;190.0000;1997-12-31 00:00:00;Poland
10792;54;Tourtiere;22.3500;1997-12-31 00:00:00;Poland
10792;68;Scottish Longbreads;187.5000;1997-12-31 00:00:00;Poland
10793;41;Jack's New England Clam Chowder;135.1000;1998-01-08 00:00:00;UK
10793;52;Filo Mix;56.0000;1998-01-08 00:00:00;UK
10794;14;Tofu;348.7500;1998-01-02 00:00:00;Brazil
10794;54;Tourtiere;44.7000;1998-01-02 00:00:00;Brazil
10795;16;Pavlova;1134.2500;1998-01-20 00:00:00;Austria
10795;17;Alice Mutton;1365.0000;1998-01-20 00:00:00;Austria
10796;26;Gumbär Gummibärchen;655.8300;1998-01-14 00:00:00;Venezuela
10796;44;Gula Malacca;194.5000;1998-01-14 00:00:00;Venezuela
10796;64;Wimmers gute Semmelknödel;1163.7500;1998-01-14 00:00:00;Venezuela
10796;69;Gudbrandsdalsost;864.0000;1998-01-14 00:00:00;Venezuela
10797;11;Queso Cabrales;420.0000;1998-01-05 00:00:00;Germany
10798;62;Tarte au sucre;98.6000;1998-01-05 00:00:00;UK
10798;72;Mozzarella di Giovanni;348.0000;1998-01-05 00:00:00;UK
10799;13;Konbu;120.0000;1998-01-05 00:00:00;Germany
10799;24;Guaraná Fantástica;90.0000;1998-01-05 00:00:00;Germany
10799;59;Raclette Courdavault;1375.0000;1998-01-05 00:00:00;Germany
10800;11;Queso Cabrales;1050.0000;1998-01-05 00:00:00;UK
10800;51;Manjimup Dried Apples;530.0000;1998-01-05 00:00:00;UK
10800;54;Tourtiere;52.1500;1998-01-05 00:00:00;UK
10801;17;Alice Mutton;1560.0000;1997-12-31 00:00:00;Spain
10801;29;Thüringer Rostbratwurst;2475.8000;1997-12-31 00:00:00;Spain
10802;30;Nord-Ost Matjeshering;647.2500;1998-01-02 00:00:00;Denmark
10802;51;Manjimup Dried Apples;1590.0000;1998-01-02 00:00:00;Denmark
10802;55;Pâté chinois;1440.0000;1998-01-02 00:00:00;Denmark
10802;62;Tarte au sucre;246.5000;1998-01-02 00:00:00;Denmark
10803;19;Teatime Chocolate Biscuits;220.8000;1998-01-06 00:00:00;Brazil
10803;25;NuNuCa Nuß-Nougat-Creme;210.0000;1998-01-06 00:00:00;Brazil
10803;59;Raclette Courdavault;825.0000;1998-01-06 00:00:00;Brazil
10804;10;Ikura;1116.0000;1998-01-07 00:00:00;UK
10804;28;Rössle Sauerkraut;1094.4000;1998-01-07 00:00:00;UK
10804;49;Maxilaku;80.0000;1998-01-07 00:00:00;UK
10805;34;Sasquatch Ale;140.0000;1998-01-09 00:00:00;USA
10805;38;Côte de Blaye;2635.0000;1998-01-09 00:00:00;USA
10806;2;Chang;380.0000;1998-01-05 00:00:00;France
10806;65;Louisiana Fiery Hot Pepper Sauce;42.1000;1998-01-05 00:00:00;France
10806;74;Longlife Tofu;150.0000;1998-01-05 00:00:00;France
10807;40;Boston Crab Meat;18.4000;1998-01-30 00:00:00;Italy
10808;56;Gnocchi di nonna Alice;760.0000;1998-01-09 00:00:00;USA
10808;76;Lakkalikööri;900.0000;1998-01-09 00:00:00;USA
10809;52;Filo Mix;140.0000;1998-01-07 00:00:00;Brazil
10810;13;Konbu;42.0000;1998-01-07 00:00:00;Canada
10810;25;NuNuCa Nuß-Nougat-Creme;70.0000;1998-01-07 00:00:00;Canada
10810;70;Outback Lager;75.0000;1998-01-07 00:00:00;Canada
10811;19;Teatime Chocolate Biscuits;138.0000;1998-01-08 00:00:00;Venezuela
10811;23;Tunnbröd;162.0000;1998-01-08 00:00:00;Venezuela
10811;40;Boston Crab Meat;552.0000;1998-01-08 00:00:00;Venezuela
10812;31;Gorgonzola Telino;200.0000;1998-01-12 00:00:00;Italy
10812;72;Mozzarella di Giovanni;1392.0000;1998-01-12 00:00:00;Italy
10812;77;Original Frankfurter grüne Soße;260.0000;1998-01-12 00:00:00;Italy
10813;2;Chang;228.0000;1998-01-09 00:00:00;Brazil
10813;46;Spegesild;420.0000;1998-01-09 00:00:00;Brazil
10814;41;Jack's New England Clam Chowder;193.0000;1998-01-14 00:00:00;France
10814;43;Ipoh Coffee;920.0000;1998-01-14 00:00:00;France
10814;48;Chocolade;102.0000;1998-01-14 00:00:00;France
10814;61;Sirop d'érable;855.0000;1998-01-14 00:00:00;France
10815;33;Geitost;40.0000;1998-01-14 00:00:00;USA
10816;38;Côte de Blaye;7905.0000;1998-02-04 00:00:00;USA
10816;62;Tarte au sucre;986.0000;1998-02-04 00:00:00;USA
